Disease,Resolution,Direction,CellType,Real_Score,P_Value,FDR_Adjusted_P
alzheimer,300,Negative,opc_sig,0.0071359339624685,0.884,1.0
alzheimer,300,Negative,l5_it_sig,-0.0051701460176348,0.888,1.0
alzheimer,300,Negative,lamp5_sig,0.0184755907127361,0.926,1.0
alzheimer,300,Negative,sst_expr,0.0294408386143353,0.993,1.0
alzheimer,300,Negative,sst_sig,0.0294408386143353,0.993,1.0
alzheimer,300,Negative,astro_sig,-0.0002826074317139,0.999,1.0
alzheimer,300,Negative,l2_3_it_sig,-0.0279992759869476,1.0,1.0
alzheimer,300,Negative,l4_it_sig,0.0002640480216264,1.0,1.0
alzheimer,300,Positive,l4_it_sig,0.0369573985926222,0.0,0.0
alzheimer,300,Positive,sst_expr,0.0995978317990983,0.0,0.0
alzheimer,300,Positive,sst_sig,0.0995978317990983,0.0,0.0
alzheimer,300,Positive,l2_3_it_sig,0.0269236132141993,0.001,0.0037995735607675
alzheimer,300,Positive,l5_it_sig,0.0109917348140922,0.141,0.3432540983606557
alzheimer,300,Positive,gad_sig,-0.0007172997468078,0.514,0.9077779980178394
alzheimer,300,Positive,lamp5_sig,-0.0036513378736942,0.588,1.0
alzheimer,300,Positive,l6_it_sig,-0.004663419389552,0.64,1.0
alzheimer,300,Positive,microglia_sig,-0.0051114532816989,0.656,1.0
alzheimer,300,Positive,endothelial_sig,-0.0041178235707022,0.683,1.0
alzheimer,300,Positive,pericyte_sig,0.0027567078026651,0.746,1.0
alzheimer,300,Positive,pvalb_expr,-0.0147942526126045,0.847,1.0
alzheimer,300,Positive,pvalb_sig,-0.0147942526126045,0.847,1.0
alzheimer,300,Positive,astro_sig,-0.0050794291441748,0.854,1.0
alzheimer,300,Positive,opc_sig,-0.0064884417433794,0.978,1.0
alzheimer,300,Positive,oligo_sig,-0.0128475223297453,0.993,1.0
alzheimer,300,Positive,l6_ct_sig,-0.0174691434923609,0.998,1.0
alzheimer,300,Positive,vip_sig,-0.028053889251733,1.0,1.0
alzheimer,400,Negative,vip_sig,0.0098680075080817,0.001,0.0037995735607675
alzheimer,400,Negative,microglia_sig,0.0403359853085004,0.009,0.0302889518413597
alzheimer,400,Negative,pvalb_sig,0.0471639444447544,0.014,0.0451139240506329
alzheimer,400,Negative,pvalb_expr,0.0471639444447544,0.014,0.0451139240506329
alzheimer,400,Negative,lamp5_sig,0.0079010821192512,0.31,0.6273935264054514
alzheimer,400,Negative,oligo_sig,0.001323764221912,0.323,0.647089376053963
alzheimer,400,Negative,l6_ct_sig,0.0012169290986177,0.364,0.7089049180327868
alzheimer,400,Negative,endothelial_sig,0.0021412263486146,0.428,0.7930269709543568
alzheimer,400,Negative,opc_sig,0.0069011209896805,0.5,0.8896655017473789
alzheimer,400,Negative,l6_it_sig,0.0015572478309442,0.538,0.9371612903225808
alzheimer,400,Negative,pericyte_sig,0.0003156350484871,0.686,1.0
alzheimer,400,Negative,l5_it_sig,-0.0043276166386371,0.814,1.0
alzheimer,400,Negative,gad_sig,-0.0040627794092509,0.825,1.0
alzheimer,400,Negative,l4_it_sig,-0.008321023287494,1.0,1.0
alzheimer,400,Negative,astro_sig,-0.0031129594361661,1.0,1.0
alzheimer,400,Negative,l2_3_it_sig,-0.0181388789986314,1.0,1.0
alzheimer,400,Negative,sst_expr,0.0089017344055379,1.0,1.0
alzheimer,400,Negative,sst_sig,0.0089017344055379,1.0,1.0
alzheimer,400,Positive,l2_3_it_sig,0.0204175476608271,0.0,0.0
alzheimer,400,Positive,l4_it_sig,0.0502805834030607,0.0,0.0
alzheimer,400,Positive,sst_expr,0.0686036277453517,0.0,0.0
alzheimer,400,Positive,sst_sig,0.0686036277453517,0.0,0.0
alzheimer,400,Positive,gad_sig,0.0070009861370986,0.035,0.10395
alzheimer,400,Positive,lamp5_sig,0.006281095534074,0.091,0.2369057706355003
alzheimer,400,Positive,pericyte_sig,0.0157260727867275,0.104,0.2651330472103004
alzheimer,400,Positive,l6_it_sig,0.008546213652968,0.112,0.2832987934705465
alzheimer,400,Positive,l6_ct_sig,0.0045577367767434,0.157,0.374780977896852
alzheimer,400,Positive,oligo_sig,0.0025682594351637,0.281,0.5812443412652352
alzheimer,400,Positive,microglia_sig,0.0014307147101941,0.315,0.6360679886685553
alzheimer,400,Positive,endothelial_sig,0.0016246211063579,0.328,0.6552645739910313
alzheimer,400,Positive,pvalb_sig,-0.0038249255783352,0.52,0.913846153846154
alzheimer,400,Positive,pvalb_expr,-0.0038249255783352,0.52,0.913846153846154
alzheimer,400,Positive,astro_sig,-0.0012889587164855,0.527,0.92341592920354
alzheimer,400,Positive,l5_it_sig,-0.0013421900279367,0.935,1.0
alzheimer,400,Positive,opc_sig,-0.0053158121221088,0.961,1.0
alzheimer,400,Positive,vip_sig,-0.0181368751885929,0.996,1.0
alzheimer,500,Negative,pvalb_expr,0.0566404709538625,0.0,0.0
alzheimer,500,Negative,pvalb_sig,0.0566404709538625,0.0,0.0
alzheimer,500,Negative,opc_sig,0.0058593285098768,0.079,0.2109033707865168
alzheimer,500,Negative,l6_ct_sig,0.003246928682087,0.127,0.3149812108559499
alzheimer,500,Negative,oligo_sig,0.003165528984634,0.128,0.3170201528839472
alzheimer,500,Negative,microglia_sig,0.0224109879810681,0.331,0.6579386503067485
alzheimer,500,Negative,endothelial_sig,0.0026577218190075,0.462,0.8370960854092527
alzheimer,500,Negative,l6_it_sig,-0.000406665558382,0.662,1.0
alzheimer,500,Negative,lamp5_sig,0.0036241751561654,0.723,1.0
alzheimer,500,Negative,vip_sig,-0.0024202610815163,0.823,1.0
alzheimer,500,Negative,gad_sig,-0.0031937680345626,0.852,1.0
alzheimer,500,Negative,astro_sig,4.781276499992705e-05,0.859,1.0
alzheimer,500,Negative,pericyte_sig,-0.0017903774699195,0.897,1.0
alzheimer,500,Negative,l5_it_sig,-0.0065172153066707,0.98,1.0
alzheimer,500,Negative,sst_sig,0.0112780687196857,0.999,1.0
alzheimer,500,Negative,sst_expr,0.011279128211883,0.999,1.0
alzheimer,500,Negative,l2_3_it_sig,-0.0139968847357464,1.0,1.0
alzheimer,500,Negative,l4_it_sig,-0.0097046619915718,1.0,1.0
alzheimer,500,Positive,l4_it_sig,0.0401429769491097,0.0,0.0
alzheimer,500,Positive,sst_expr,0.0517357787013841,0.0,0.0
alzheimer,500,Positive,sst_sig,0.0517377249430709,0.0,0.0
alzheimer,500,Positive,l2_3_it_sig,0.0113166309511318,0.012,0.0392727272727272
alzheimer,500,Positive,gad_sig,0.0067972002504931,0.02,0.0625263157894737
alzheimer,500,Positive,l5_it_sig,0.0076680074993505,0.218,0.4874228356336261
alzheimer,500,Positive,pericyte_sig,0.0057256705394774,0.226,0.5009104477611941
alzheimer,500,Positive,l6_it_sig,0.0068548728323119,0.244,0.528963503649635
alzheimer,500,Positive,astro_sig,0.0011551882232563,0.265,0.5595142180094786
alzheimer,500,Positive,pvalb_sig,0.0006598439925681,0.33,0.657050279329609
alzheimer,500,Positive,pvalb_expr,0.0006598439925681,0.33,0.657050279329609
alzheimer,500,Positive,lamp5_sig,-0.0019701407710383,0.577,0.9872433989438308
alzheimer,500,Positive,endothelial_sig,-0.0021408301462997,0.647,1.0
alzheimer,500,Positive,l6_ct_sig,-0.0025414523075105,0.656,1.0
alzheimer,500,Positive,opc_sig,-0.0020877093916563,0.78,1.0
alzheimer,500,Positive,oligo_sig,-0.0038533872948767,0.824,1.0
alzheimer,500,Positive,microglia_sig,-0.0053425310890308,0.853,1.0
alzheimer,500,Positive,vip_sig,-0.0130080150501025,0.997,1.0
alzheimer,600,Negative,pvalb_expr,0.0360011825118915,0.0,0.0
alzheimer,600,Negative,pvalb_sig,0.0360011825118915,0.0,0.0
alzheimer,600,Negative,microglia_sig,0.0304747036580318,0.0,0.0
alzheimer,600,Negative,oligo_sig,0.0046135287313241,0.011,0.0364349442379182
alzheimer,600,Negative,opc_sig,0.0068335932535143,0.017,0.0539519145146927
alzheimer,600,Negative,vip_sig,0.0056891761451083,0.033,0.0983377926421404
alzheimer,600,Negative,endothelial_sig,0.0014741481615124,0.275,0.5741652021089632
alzheimer,600,Negative,gad_sig,-4.876673530810325e-05,0.361,0.7046024096385541
alzheimer,600,Negative,l6_it_sig,9.002535998745444e-05,0.545,0.9451970802919708
alzheimer,600,Negative,lamp5_sig,0.0057258469173796,0.669,1.0
alzheimer,600,Negative,l6_ct_sig,-0.0013462451279951,0.806,1.0
alzheimer,600,Negative,astro_sig,-9.72555601401065e-05,0.916,1.0
alzheimer,600,Negative,pericyte_sig,-0.0021515664281057,0.923,1.0
alzheimer,600,Negative,l5_it_sig,-0.0047198809127286,0.96,1.0
alzheimer,600,Negative,l4_it_sig,0.0011817311676107,1.0,1.0
alzheimer,600,Negative,l2_3_it_sig,-0.0068651980373471,1.0,1.0
alzheimer,600,Negative,sst_expr,0.0084581204297497,1.0,1.0
alzheimer,600,Negative,sst_sig,0.0084581204297497,1.0,1.0
alzheimer,600,Positive,l4_it_sig,0.0246251203744021,0.0,0.0
alzheimer,600,Positive,sst_expr,0.0405885244414089,0.0,0.0
alzheimer,600,Positive,sst_sig,0.0405885244414089,0.0,0.0
alzheimer,600,Positive,l2_3_it_sig,0.0094231668099704,0.013,0.0422737226277372
alzheimer,600,Positive,l6_it_sig,0.0098495931227305,0.015,0.0481188118811881
alzheimer,600,Positive,pericyte_sig,0.0141880219355622,0.019,0.0597669902912621
alzheimer,600,Positive,lamp5_sig,0.0052124536995624,0.111,0.28096875
alzheimer,600,Positive,endothelial_sig,0.0026189240282167,0.221,0.4938206896551724
alzheimer,600,Positive,astro_sig,5.4099745914842335e-05,0.526,0.9225708661417324
alzheimer,600,Positive,gad_sig,-0.001205720130657,0.556,0.961467248908297
alzheimer,600,Positive,microglia_sig,-0.0067237510109115,0.886,1.0
alzheimer,600,Positive,opc_sig,-0.0026368908819983,0.914,1.0
alzheimer,600,Positive,l6_ct_sig,-0.0039656149358422,0.917,1.0
alzheimer,600,Positive,l5_it_sig,-0.0003100592498708,0.941,1.0
alzheimer,600,Positive,oligo_sig,-0.0074497872727965,0.967,1.0
alzheimer,600,Positive,pvalb_expr,-0.0210271021473326,0.996,1.0
alzheimer,600,Positive,pvalb_sig,-0.0210271021473326,0.996,1.0
alzheimer,600,Positive,vip_sig,-0.0147302269228872,1.0,1.0
alzheimer,700,Negative,pvalb_expr,0.0359103717516632,0.0,0.0
alzheimer,700,Negative,pvalb_sig,0.0359103717516632,0.0,0.0
alzheimer,700,Negative,oligo_sig,0.0036185538263119,0.081,0.215596713965646
alzheimer,700,Negative,endothelial_sig,0.0034864473242913,0.088,0.2304423218221895
alzheimer,700,Negative,l6_ct_sig,0.0046097951424506,0.091,0.2369057706355003
alzheimer,700,Negative,microglia_sig,0.0262451982741948,0.116,0.2917600564573042
alzheimer,700,Negative,opc_sig,0.0031285688220954,0.431,0.7954862765406525
alzheimer,700,Negative,pericyte_sig,1.197017520386818e-05,0.448,0.8183864684777038
alzheimer,700,Negative,vip_sig,-0.0002124262476553,0.503,0.8927749003984063
alzheimer,700,Negative,gad_sig,-0.0009161570704248,0.576,0.9872433989438308
alzheimer,700,Negative,lamp5_sig,0.0021226669527075,0.726,1.0
alzheimer,700,Negative,l6_it_sig,-0.0026560860067758,0.833,1.0
alzheimer,700,Negative,astro_sig,-0.0004810317411288,0.982,1.0
alzheimer,700,Negative,l5_it_sig,-0.0051295819335323,0.995,1.0
alzheimer,700,Negative,l4_it_sig,0.0003782757157578,1.0,1.0
alzheimer,700,Negative,l2_3_it_sig,-0.013261328952059,1.0,1.0
alzheimer,700,Negative,sst_expr,0.0067309046375649,1.0,1.0
alzheimer,700,Negative,sst_sig,0.0067309046375649,1.0,1.0
alzheimer,700,Positive,l2_3_it_sig,0.0222121710736928,0.0,0.0
alzheimer,700,Positive,sst_expr,0.0375257735055447,0.0,0.0
alzheimer,700,Positive,sst_sig,0.0375257735055447,0.0,0.0
alzheimer,700,Positive,astro_sig,0.0076168319319764,0.001,0.0037995735607675
alzheimer,700,Positive,l4_it_sig,0.0100091687946799,0.006,0.0208828125
alzheimer,700,Positive,l5_it_sig,0.0101717480478762,0.039,0.1140246103363412
alzheimer,700,Positive,opc_sig,0.0019140428038851,0.073,0.1983018292682926
alzheimer,700,Positive,pericyte_sig,0.0064179251765271,0.287,0.5905704387990761
alzheimer,700,Positive,oligo_sig,0.0004245902267563,0.35,0.68841059602649
alzheimer,700,Positive,l6_ct_sig,0.0012001432951605,0.437,0.8032325941206808
alzheimer,700,Positive,gad_sig,-0.0008947239296786,0.62,1.0
alzheimer,700,Positive,lamp5_sig,-0.0025081263065587,0.693,1.0
alzheimer,700,Positive,endothelial_sig,-0.0028371095148596,0.802,1.0
alzheimer,700,Positive,l6_it_sig,-0.0037174212806512,0.921,1.0
alzheimer,700,Positive,pvalb_sig,-0.0075660100308834,0.932,1.0
alzheimer,700,Positive,pvalb_expr,-0.0075660100308834,0.932,1.0
alzheimer,700,Positive,vip_sig,-0.0059493274298839,0.941,1.0
alzheimer,700,Positive,microglia_sig,-0.0106879106892871,0.992,1.0
alzheimer,800,Negative,pvalb_expr,0.038745623556008,0.0,0.0
alzheimer,800,Negative,pvalb_sig,0.038745623556008,0.0,0.0
alzheimer,800,Negative,vip_sig,0.0083313726705926,0.0,0.0
alzheimer,800,Negative,l6_ct_sig,0.0053250683375086,0.003,0.0108769074262461
alzheimer,800,Negative,opc_sig,0.0054666892766965,0.004,0.0142702702702702
alzheimer,800,Negative,endothelial_sig,0.0052369862397468,0.022,0.0682402088772845
alzheimer,800,Negative,oligo_sig,0.0024095209873186,0.077,0.2066475903614457
alzheimer,800,Negative,microglia_sig,0.0223397319050672,0.077,0.2066475903614457
alzheimer,800,Negative,lamp5_sig,0.0082909299801521,0.085,0.2247329376854599
alzheimer,800,Negative,astro_sig,0.0027010879614862,0.281,0.5812443412652352
alzheimer,800,Negative,pericyte_sig,0.0021654433351525,0.408,0.7677465681098204
alzheimer,800,Negative,l6_it_sig,0.0018091737894938,0.421,0.7851616954474097
alzheimer,800,Negative,l5_it_sig,-0.0007433110852569,0.514,0.9077779980178394
alzheimer,800,Negative,gad_sig,-0.0022414162396981,0.862,1.0
alzheimer,800,Negative,sst_sig,0.0148997203272216,0.994,1.0
alzheimer,800,Negative,sst_expr,0.0148997203272216,0.994,1.0
alzheimer,800,Negative,l2_3_it_sig,-0.0081719245371738,1.0,1.0
alzheimer,800,Negative,l4_it_sig,0.0018968575732804,1.0,1.0
alzheimer,800,Positive,sst_expr,0.0247143576177796,0.0,0.0
alzheimer,800,Positive,sst_sig,0.0247143576177796,0.0,0.0
alzheimer,800,Positive,oligo_sig,0.0038703014930387,0.053,0.1496767036450079
alzheimer,800,Positive,astro_sig,0.0029265090267673,0.099,0.2540215982721382
alzheimer,800,Positive,l4_it_sig,0.0040184175909076,0.115,0.2896537102473498
alzheimer,800,Positive,l5_it_sig,0.0078372119051545,0.14,0.3415195071868583
alzheimer,800,Positive,microglia_sig,0.0017153086423209,0.25,0.536101083032491
alzheimer,800,Positive,l2_3_it_sig,0.0014855708694768,0.283,0.5840254777070063
alzheimer,800,Positive,gad_sig,0.0007994065821482,0.354,0.6947444933920705
alzheimer,800,Positive,pericyte_sig,0.0035679857175981,0.6,1.0
alzheimer,800,Positive,endothelial_sig,-0.0019257442226829,0.78,1.0
alzheimer,800,Positive,l6_ct_sig,-0.0036792312023366,0.929,1.0
alzheimer,800,Positive,lamp5_sig,-0.0068969009418386,0.985,1.0
alzheimer,800,Positive,l6_it_sig,-0.0065526377997682,0.986,1.0
alzheimer,800,Positive,opc_sig,-0.004216128846291,0.999,1.0
alzheimer,800,Positive,pvalb_expr,-0.02066365156778,1.0,1.0
alzheimer,800,Positive,pvalb_sig,-0.02066365156778,1.0,1.0
alzheimer,800,Positive,vip_sig,-0.0115748895461807,1.0,1.0
alzheimer,900,Negative,pvalb_expr,0.0360124720607206,0.0,0.0
alzheimer,900,Negative,pvalb_sig,0.0360124720607206,0.0,0.0
alzheimer,900,Negative,opc_sig,0.0049458406139362,0.0,0.0
alzheimer,900,Negative,vip_sig,0.0045523013520456,0.005,0.0175566502463054
alzheimer,900,Negative,microglia_sig,0.0176779467662434,0.006,0.0208828125
alzheimer,900,Negative,oligo_sig,0.0030006687953986,0.008,0.0272842105263157
alzheimer,900,Negative,l6_ct_sig,0.0027151777116086,0.04,0.1162805872756933
alzheimer,900,Negative,lamp5_sig,0.0055902481963542,0.055,0.1549565217391304
alzheimer,900,Negative,endothelial_sig,0.003653960794958,0.108,0.2741538461538461
alzheimer,900,Negative,l6_it_sig,0.0034796194022155,0.339,0.6704750277469479
alzheimer,900,Negative,astro_sig,0.0011255138058584,0.68,1.0
alzheimer,900,Negative,l5_it_sig,-0.0021482967749091,0.84,1.0
alzheimer,900,Negative,gad_sig,-0.0015937530149273,0.843,1.0
alzheimer,900,Negative,pericyte_sig,-0.0010565369174414,0.927,1.0
alzheimer,900,Negative,sst_sig,0.0179387610698785,0.97,1.0
alzheimer,900,Negative,sst_expr,0.0179387610698785,0.97,1.0
alzheimer,900,Negative,l4_it_sig,0.0119974022124993,0.997,1.0
alzheimer,900,Negative,l2_3_it_sig,-0.0040624028781887,1.0,1.0
alzheimer,900,Positive,sst_expr,0.0239278597610009,0.0,0.0
alzheimer,900,Positive,sst_sig,0.0239278597610009,0.0,0.0
alzheimer,900,Positive,l4_it_sig,0.0077299536033518,0.005,0.0175566502463054
alzheimer,900,Positive,astro_sig,0.00437244801853,0.013,0.0422737226277372
alzheimer,900,Positive,l5_it_sig,0.0076708034917496,0.016,0.0510053667262969
alzheimer,900,Positive,l2_3_it_sig,0.0019388039990817,0.193,0.4446360698125404
alzheimer,900,Positive,microglia_sig,0.0004556070713965,0.329,0.6565263157894737
alzheimer,900,Positive,opc_sig,0.000243337524969,0.366,0.7104705882352941
alzheimer,900,Positive,pericyte_sig,0.0029231020331668,0.434,0.7989545454545455
alzheimer,900,Positive,gad_sig,0.0001815789754524,0.487,0.8726334841628959
alzheimer,900,Positive,oligo_sig,-0.001305873198062,0.626,1.0
alzheimer,900,Positive,l6_it_sig,-0.0032564730444948,0.81,1.0
alzheimer,900,Positive,l6_ct_sig,-0.0032075910145245,0.86,1.0
alzheimer,900,Positive,lamp5_sig,-0.0040200971502644,0.879,1.0
alzheimer,900,Positive,pvalb_sig,-0.0057768399486565,0.942,1.0
alzheimer,900,Positive,pvalb_expr,-0.0057768399486565,0.942,1.0
alzheimer,900,Positive,vip_sig,-0.0056176208129241,0.965,1.0
alzheimer,900,Positive,endothelial_sig,-0.0091757556842541,1.0,1.0
alzheimer,1000,Negative,l6_ct_sig,0.0043271336704678,0.002,0.0073788819875776
alzheimer,1000,Negative,vip_sig,0.0043377653284593,0.003,0.0108769074262461
alzheimer,1000,Negative,microglia_sig,0.0139413387378891,0.018,0.0569733570159857
alzheimer,1000,Negative,pvalb_expr,0.0168761445842091,0.019,0.0597669902912621
alzheimer,1000,Negative,pvalb_sig,0.0168761445842091,0.019,0.0597669902912621
alzheimer,1000,Negative,endothelial_sig,0.0035395216655757,0.026,0.0791999999999999
alzheimer,1000,Negative,oligo_sig,0.0024130820460905,0.076,0.2048895612708018
alzheimer,1000,Negative,opc_sig,0.0029142947265141,0.095,0.2449927641099855
alzheimer,1000,Negative,lamp5_sig,0.0032045181835527,0.445,0.8145762711864407
alzheimer,1000,Negative,pericyte_sig,-0.0002327311357236,0.569,0.978723938223938
alzheimer,1000,Negative,astro_sig,0.0004241157113884,0.64,1.0
alzheimer,1000,Negative,gad_sig,-0.0032957243034402,0.989,1.0
alzheimer,1000,Negative,l5_it_sig,-0.0040500169539973,0.991,1.0
alzheimer,1000,Negative,l6_it_sig,-0.0106509666633469,1.0,1.0
alzheimer,1000,Negative,l2_3_it_sig,-0.0112157827989499,1.0,1.0
alzheimer,1000,Negative,l4_it_sig,-0.0100651279241025,1.0,1.0
alzheimer,1000,Negative,sst_expr,0.0019587274506708,1.0,1.0
alzheimer,1000,Negative,sst_sig,0.0019587274506708,1.0,1.0
alzheimer,1000,Positive,l2_3_it_sig,0.0083394026589846,0.0,0.0
alzheimer,1000,Positive,l4_it_sig,0.0132036371573598,0.0,0.0
alzheimer,1000,Positive,sst_expr,0.018237989390268,0.0,0.0
alzheimer,1000,Positive,sst_sig,0.018237989390268,0.0,0.0
alzheimer,1000,Positive,l6_it_sig,0.0041868081658584,0.046,0.1316819277108433
alzheimer,1000,Positive,l5_it_sig,0.0083488381510852,0.195,0.4475080489375402
alzheimer,1000,Positive,pericyte_sig,0.0058630276675873,0.204,0.4642758620689655
alzheimer,1000,Positive,astro_sig,0.0019902551995434,0.226,0.5009104477611941
alzheimer,1000,Positive,lamp5_sig,0.0008337504997332,0.245,0.5298422330097087
alzheimer,1000,Positive,gad_sig,0.0004678925468423,0.366,0.7104705882352941
alzheimer,1000,Positive,l6_ct_sig,-0.000404905812159,0.628,1.0
alzheimer,1000,Positive,microglia_sig,-0.0030550211990088,0.823,1.0
alzheimer,1000,Positive,oligo_sig,-0.0043240798126707,0.943,1.0
alzheimer,1000,Positive,vip_sig,-0.0060571581097502,0.993,1.0
alzheimer,1000,Positive,opc_sig,-0.0034174637051959,0.998,1.0
alzheimer,1000,Positive,endothelial_sig,-0.0057624815600229,0.999,1.0
alzheimer,1000,Positive,pvalb_sig,-0.0121215565235526,1.0,1.0
alzheimer,1000,Positive,pvalb_expr,-0.0121215565235526,1.0,1.0
anxiety,100,Negative,l6_ct_sig,0.0191741385032622,0.001,0.0037995735607675
anxiety,100,Negative,pericyte_sig,0.0096150915023714,0.008,0.0272842105263157
anxiety,100,Negative,oligo_sig,0.008134399052301,0.02,0.0625263157894737
anxiety,100,Negative,microglia_sig,0.0180518973088967,0.089,0.2327190022010271
anxiety,100,Negative,endothelial_sig,0.0066389414881829,0.129,0.3183905817174515
anxiety,100,Negative,l2_3_it_sig,0.0051030892358139,0.171,0.4012139565503621
anxiety,100,Negative,l5_it_sig,0.0010388589194005,0.241,0.5259791794243723
anxiety,100,Negative,pvalb_expr,0.0074878633716355,0.386,0.739625806451613
anxiety,100,Negative,pvalb_sig,0.0074878633716355,0.386,0.739625806451613
anxiety,100,Negative,gad_sig,-0.0019140357333156,0.568,0.9779478260869564
anxiety,100,Negative,l6_it_sig,0.0032182368888036,0.58,0.9909491850431448
anxiety,100,Negative,lamp5_sig,0.0124538197067257,0.596,1.0
anxiety,100,Negative,opc_sig,-0.002058115264258,0.788,1.0
anxiety,100,Negative,sst_expr,-0.0172850965575189,0.853,1.0
anxiety,100,Negative,sst_sig,-0.0172850965575189,0.853,1.0
anxiety,100,Negative,astro_sig,-0.0054976930941029,0.914,1.0
anxiety,100,Negative,l4_it_sig,-0.0245960388741425,0.968,1.0
anxiety,100,Negative,vip_sig,-0.0081269642992787,0.993,1.0
anxiety,100,Positive,l2_3_it_sig,0.0700025527747898,0.0,0.0
anxiety,100,Positive,l4_it_sig,0.1748829132963015,0.0,0.0
anxiety,100,Positive,l6_it_sig,0.0701504462995129,0.0,0.0
anxiety,100,Positive,microglia_sig,0.1140091834820258,0.0,0.0
